Model,Feature Group,Batch Size,Patience,Epochs,Learning Rate,Monitor Metric,Test Accuracy
CNN-2,CNN_Mel_Spectrogram,128.0,5.0,50.0,0.001,val_accuracy,0.2708333333333333
CNN-2,CNN_MFCC_with_Deltas,128.0,3.0,100.0,0.0005,val_accuracy,0.2708333333333333
CNN-2,CNN_Spectral_Contrast,64.0,10.0,50.0,0.001,val_accuracy,0.2708333333333333
CNN-2,CNN_Spectral_Contrast,128.0,3.0,100.0,0.0001,val_accuracy,0.2638888888888889
CNN-2,CNN_Spectral_Contrast,64.0,3.0,50.0,0.0005,val_accuracy,0.2638888888888889
CNN-2,CNN_Chromagram,64.0,5.0,50.0,0.0001,val_accuracy,0.2638888888888889
CNN-2,CNN_MFCC_with_Deltas,64.0,5.0,50.0,0.0001,val_accuracy,0.2638888888888889
CNN-2,CNN_Chromagram,64.0,10.0,50.0,0.0005,val_accuracy,0.2638888888888889
CNN-2,CNN_Chromagram,64.0,10.0,50.0,0.001,val_accuracy,0.2638888888888889
CNN-2,CNN_Chromagram,64.0,3.0,100.0,0.0005,val_accuracy,0.2638888888888889
CNN-2,CNN_Mel_Spectrogram,64.0,3.0,50.0,0.0001,val_accuracy,0.2638888888888889
CNN-2,CNN_Mel_Spectrogram,128.0,3.0,50.0,0.001,val_accuracy,0.2638888888888889
CNN-2,CNN_Mel_Spectrogram,128.0,3.0,50.0,0.0005,val_accuracy,0.2638888888888889
CNN-2,CNN_Mel_Spectrogram,128.0,5.0,100.0,0.0005,val_accuracy,0.2638888888888889
CNN-2,CNN_Mel_Spectrogram,64.0,10.0,50.0,0.001,val_accuracy,0.2638888888888889
CNN-2,CNN_Mel_Spectrogram,64.0,5.0,50.0,0.0001,val_accuracy,0.2638888888888889
CNN-2,CNN_Mel_Spectrogram,128.0,5.0,100.0,0.0001,val_accuracy,0.2638888888888889
CNN-2,CNN_Spectral_Contrast,64.0,10.0,100.0,0.0001,val_accuracy,0.2638888888888889
CNN-2,CNN_Chromagram,64.0,5.0,100.0,0.001,val_accuracy,0.2638888888888889
CNN-2,CNN_Mel_Spectrogram,128.0,5.0,100.0,0.001,val_accuracy,0.2569444444444444
CNN-2,CNN_Mel_Spectrogram,128.0,10.0,50.0,0.0005,val_accuracy,0.2569444444444444
CNN-2,CNN_Chromagram,64.0,3.0,50.0,0.001,val_accuracy,0.2569444444444444
CNN-2,CNN_MFCC_with_Deltas,128.0,10.0,100.0,0.001,val_accuracy,0.2569444444444444
CNN-2,CNN_Mel_Spectrogram,64.0,3.0,100.0,0.001,val_accuracy,0.2569444444444444
CNN-2,CNN_Mel_Spectrogram,64.0,3.0,50.0,0.0005,val_accuracy,0.2569444444444444
CNN-2,CNN_MFCC_with_Deltas,128.0,10.0,100.0,0.0001,val_accuracy,0.2569444444444444
CNN-2,CNN_Chromagram,128.0,5.0,50.0,0.001,val_accuracy,0.2569444444444444
CNN-2,CNN_Chromagram,128.0,5.0,50.0,0.0005,val_accuracy,0.2569444444444444
CNN-2,CNN_Chromagram,64.0,10.0,100.0,0.001,val_accuracy,0.25
CNN-2,CNN_Chromagram,128.0,5.0,100.0,0.0005,val_accuracy,0.25
CNN-2,CNN_CQT_Spectrogram,128.0,5.0,100.0,0.0001,val_accuracy,0.25
CNN-2,CNN_Spectral_Contrast,128.0,5.0,100.0,0.0005,val_accuracy,0.25
CNN-2,CNN_Spectral_Contrast,64.0,10.0,50.0,0.0001,val_accuracy,0.25
CNN-2,CNN_Mel_Spectrogram,128.0,3.0,100.0,0.0005,val_accuracy,0.25
CNN-2,CNN_Chromagram,64.0,3.0,100.0,0.0001,val_accuracy,0.2430555555555555
CNN-2,CNN_CQT_Spectrogram,128.0,3.0,100.0,0.0001,val_accuracy,0.2430555555555555
CNN-2,CNN_CQT_Spectrogram,64.0,3.0,50.0,0.0005,val_accuracy,0.2430555555555555
CNN-2,CNN_Chromagram,128.0,3.0,100.0,0.0001,val_accuracy,0.2430555555555555
CNN-2,CNN_CQT_Spectrogram,64.0,3.0,50.0,0.0001,val_accuracy,0.2430555555555555
CNN-2,CNN_MFCC_with_Deltas,128.0,5.0,50.0,0.001,val_accuracy,0.2430555555555555
CNN-2,CNN_MFCC_with_Deltas,128.0,3.0,50.0,0.0005,val_accuracy,0.2430555555555555
CNN-2,CNN_Chromagram,64.0,5.0,100.0,0.0001,val_accuracy,0.2361111111111111
CNN-2,CNN_Chromagram,64.0,10.0,50.0,0.0001,val_accuracy,0.2361111111111111
CNN-2,CNN_CQT_Spectrogram,64.0,5.0,100.0,0.0001,val_accuracy,0.2361111111111111
CNN-2,CNN_Spectral_Contrast,128.0,3.0,100.0,0.0005,val_accuracy,0.2361111111111111
CNN-2,CNN_Chromagram,128.0,10.0,50.0,0.0005,val_accuracy,0.2361111111111111
CNN-2,CNN_CQT_Spectrogram,64.0,3.0,50.0,0.001,val_accuracy,0.2361111111111111
CNN-2,CNN_Mel_Spectrogram,64.0,5.0,100.0,0.0005,val_accuracy,0.2361111111111111
CNN-2,CNN_CQT_Spectrogram,128.0,3.0,100.0,0.001,val_accuracy,0.2361111111111111
CNN-2,CNN_Chromagram,64.0,5.0,50.0,0.001,val_accuracy,0.2291666666666666
CNN-2,CNN_Spectral_Contrast,128.0,10.0,100.0,0.0005,val_accuracy,0.2291666666666666
CNN-2,CNN_Spectral_Contrast,128.0,5.0,50.0,0.0005,val_accuracy,0.2291666666666666
CNN-2,CNN_MFCC_with_Deltas,64.0,5.0,100.0,0.0001,val_accuracy,0.2291666666666666
CNN-2,CNN_Mel_Spectrogram,128.0,3.0,50.0,0.0001,val_accuracy,0.2291666666666666
CNN-2,CNN_Mel_Spectrogram,128.0,10.0,50.0,0.0001,val_accuracy,0.2291666666666666
CNN-2,CNN_CQT_Spectrogram,128.0,3.0,50.0,0.0005,val_accuracy,0.2291666666666666
CNN-2,CNN_Spectral_Contrast,64.0,5.0,100.0,0.0005,val_accuracy,0.2291666666666666
CNN-2,CNN_CQT_Spectrogram,128.0,5.0,100.0,0.001,val_accuracy,0.2291666666666666
CNN-2,CNN_Spectral_Contrast,128.0,5.0,50.0,0.0001,val_accuracy,0.2291666666666666
CNN-2,CNN_Spectral_Contrast,64.0,10.0,50.0,0.0005,val_accuracy,0.2222222222222222
CNN-2,CNN_Mel_Spectrogram,128.0,10.0,100.0,0.001,val_accuracy,0.2222222222222222
CNN-2,CNN_Spectral_Contrast,128.0,5.0,50.0,0.001,val_accuracy,0.2222222222222222
CNN-2,CNN_Chromagram,128.0,3.0,50.0,0.001,val_accuracy,0.2222222222222222
CNN-2,CNN_Chromagram,64.0,3.0,100.0,0.001,val_accuracy,0.2222222222222222
CNN-2,CNN_CQT_Spectrogram,64.0,3.0,100.0,0.001,val_accuracy,0.2222222222222222
CNN-2,CNN_Chromagram,64.0,5.0,100.0,0.0005,val_accuracy,0.2152777777777778
CNN-2,CNN_Chromagram,64.0,3.0,50.0,0.0005,val_accuracy,0.2152777777777778
CNN-2,CNN_Chromagram,64.0,5.0,50.0,0.0005,val_accuracy,0.2152777777777778
CNN-2,CNN_Spectral_Contrast,128.0,10.0,50.0,0.0005,val_accuracy,0.2152777777777778
CNN-2,CNN_Mel_Spectrogram,128.0,3.0,100.0,0.0001,val_accuracy,0.2152777777777778
CNN-2,CNN_Spectral_Contrast,64.0,3.0,100.0,0.001,val_accuracy,0.2152777777777778
CNN-2,CNN_Chromagram,128.0,3.0,100.0,0.001,val_accuracy,0.2152777777777778
CNN-2,CNN_Chromagram,128.0,3.0,50.0,0.0005,val_accuracy,0.2152777777777778
CNN-2,CNN_Spectral_Contrast,128.0,5.0,100.0,0.001,val_accuracy,0.2152777777777778
CNN-2,CNN_Chromagram,64.0,10.0,100.0,0.0001,val_accuracy,0.2152777777777778
CNN-2,CNN_Chromagram,128.0,3.0,100.0,0.0005,val_accuracy,0.2083333333333333
CNN-2,CNN_Spectral_Contrast,128.0,3.0,50.0,0.0005,val_accuracy,0.2083333333333333
CNN-2,CNN_Spectral_Contrast,128.0,10.0,100.0,0.001,val_accuracy,0.2083333333333333
CNN-2,CNN_MFCC_with_Deltas,128.0,3.0,100.0,0.0001,val_accuracy,0.2083333333333333
CNN-2,CNN_Chromagram,128.0,5.0,100.0,0.0001,val_accuracy,0.2083333333333333
CNN-2,CNN_CQT_Spectrogram,128.0,3.0,50.0,0.0001,val_accuracy,0.2083333333333333
CNN-2,CNN_CQT_Spectrogram,128.0,3.0,50.0,0.001,val_accuracy,0.2013888888888889
CNN-2,CNN_Chromagram,128.0,5.0,50.0,0.0001,val_accuracy,0.2013888888888889
CNN-2,CNN_MFCC_with_Deltas,64.0,3.0,100.0,0.0001,val_accuracy,0.2013888888888889
CNN-2,CNN_CQT_Spectrogram,64.0,5.0,50.0,0.0001,val_accuracy,0.2013888888888889
CNN-2,CNN_Chromagram,128.0,3.0,50.0,0.0001,val_accuracy,0.2013888888888889
CNN-2,CNN_Spectral_Contrast,64.0,3.0,50.0,0.001,val_accuracy,0.1944444444444444
CNN-2,CNN_MFCC_with_Deltas,128.0,5.0,100.0,0.0001,val_accuracy,0.1944444444444444
CNN-2,CNN_Spectral_Contrast,64.0,5.0,50.0,0.0001,val_accuracy,0.1944444444444444
CNN-2,CNN_Spectral_Contrast,64.0,5.0,100.0,0.0001,val_accuracy,0.1944444444444444
CNN-2,CNN_Chromagram,64.0,3.0,50.0,0.0001,val_accuracy,0.1875
CNN-2,CNN_CQT_Spectrogram,128.0,5.0,100.0,0.0005,val_accuracy,0.1875
CNN-2,CNN_Chromagram,128.0,10.0,50.0,0.0001,val_accuracy,0.1875
CNN-2,CNN_Chromagram,128.0,10.0,50.0,0.001,val_accuracy,0.1805555555555555
CNN-2,CNN_CQT_Spectrogram,64.0,3.0,100.0,0.0001,val_accuracy,0.1805555555555555
CNN-2,CNN_Chromagram,128.0,10.0,100.0,0.0001,val_accuracy,0.1805555555555555
CNN-2,CNN_Spectral_Contrast,128.0,3.0,100.0,0.001,val_accuracy,0.1805555555555555
CNN-2,CNN_Spectral_Contrast,128.0,3.0,50.0,0.0001,val_accuracy,0.1736111111111111
CNN-2,CNN_Spectral_Contrast,64.0,3.0,50.0,0.0001,val_accuracy,0.1736111111111111
CNN-2,CNN_Spectral_Contrast,128.0,10.0,100.0,0.0001,val_accuracy,0.1666666666666666
CNN-2,CNN_Spectral_Contrast,128.0,3.0,50.0,0.001,val_accuracy,0.1527777777777778
CNN-2,CNN_Chromagram,128.0,5.0,100.0,0.001,val_accuracy,0.1388888888888889
33333333333,,,,,,,
16666666666666,,,,,,,
13888888888889,,,,,,,
